암호화요양기호,요양기관명_x,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,개설일자,좌표(x),좌표(y),동,요양기관명_y,주차가능대수,주차비용부담여부,주차_기타안내사항,응급실 주간운영여부,응급실 야간운영여부,접수시간_평일,접수시간_토요일,오시는 길,휴진 안내,점심시간,비고,일요일 진료시작시간,일요일 진료종료시간,월요일 진료시작시간,월요일 진료종료시간,화요일 진료시작시간,화요일 진료종료시간,수요일 진료시작시간,수요일 진료종료시간,목요일 진료시작시간,목요일 진료종료시간,금요일 진료시작시간,금요일 진료종료시간,토요일 진료시작시간,토요일 진료종료시간,count_null
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,메디팜해성약국,81,약국,310000,경기,310300,부천시,원미동,14566,경기도 부천시 조마루로386번길 61 (원미동),2000-06-27,126.7860487,37.4951534,원미동,메디팜해성약국,,,,N,N,,,원미구청 정문 우측 100미터 직진하여 사거리 코너,"[휴진 안내]
일요일 : 영업함
공휴일 : 영업함","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 영업함
공휴일 : 영업함

[점심 시간]
평일 : 없음
토요일 : 없음",:10:00,:23:59,9:00:00,23:30:59,9:00:00,23:30:59,9:00:00,23:30:59,9:00:00,23:30:59,9:00:00,23:30:59,9:00:00,23:30:59,0
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,목동한솔약국,81,약국,250000,대전,250005,대전중구,목동,34815,대전광역시 중구 동서대로 1403 (목동),2000-11-11,127.4122385,36.3340273,목동,목동한솔약국,,,,N,N,아침 8시 30분 -저녁 8시,아침 8시 30분 - 오후 6시,"목동4가 충남여고 방향 50 미터 지점 대로변 충남여고 여중, 금호 한사랑 아파트 상가 맞은편 ","[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,18:00:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,상아약국,81,약국,210000,부산,210002,부산동구,범일동,48702,부산광역시 동구 망양로 873 (범일동),2003-01-02,129.0478355,35.1386264,범일동,상아약국,,,,N,N,,,좌천4동새마을금고 바로옆 1m,"[휴진 안내]
일요일 : 오후1시까지근무
공휴일 : 오후5시까지근무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 오후1시까지근무
공휴일 : 오후5시까지근무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,오창제일약국,81,약국,330000,충북,330103,청주청원구,오창읍,28117,충청북도 청주시 청원구 오창읍 2산단로 142 (오창읍),2015-11-06,127.4516248,36.7339371,오창읍,오창제일약국,10,N,,N,N,13시~14시,13시~13시30분,대화메디컬  ,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:13:00,:21:59,8:30:00,21:30:59,8:30:00,21:30:59,8:30:00,21:30:59,8:30:00,21:30:59,8:30:00,21:30:59,8:30:00,21:00:59,0
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz,동신약국,81,약국,210000,부산,210009,부산해운대구,,48095,부산광역시 해운대구 중동1로 16 (우동),1977-07-05,129.161641,35.1633064,,동신약국,,,,N,N,,,31번 종점 세이브존 후문 31번 종점에서 동쪽 50m,"[휴진 안내]
일요일 : 휴무
공휴일 : .","[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분","[휴진 안내]
일요일 : 휴무
공휴일 : .

[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분",:n:00,:n:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:00:59,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,가까운단골약국,81,약국,110000,서울,110002,강동구,,5269,서울특별시 강동구 동남로 891 현대델리안오피스텔 102호 (명일동),2017-09-01,127.1559637,37.5533115,,가까운단골약국,20,N,,N,N,,,신내동 서울의료원 후문  ,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,센타약국,81,약국,310000,경기,311200,평택시,이충동,17735,경기도 평택시 이충로35번길 20-9 이충센타프라자 (이충동),2018-02-28,127.0664844,37.0603587,이충동,센타약국,,,,N,N,,,중앙동사무소 중앙동사무소에서 파출소 방향으로 100M,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzUxIyQxIyQxIyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz,두손온누리약국,81,약국,330000,충북,330300,제천시,청전동,27152,충청북도 제천시 의림대로 222 (청전동),2005-03-22,128.2145129,37.1469343,청전동,두손온누리약국,20,N,무료입니다,N,N,,,두손메디칼센타 1층약국  ,"[휴진 안내]
일요일 : 1,2,4,5주 일요일 휴무
공휴일 : 9시-오후1시","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 1,2,4,5주 일요일 휴무
공휴일 : 9시-오후1시

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:13:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,17:00:59,0
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,성안약국,81,약국,330000,충북,330101,청주상당구,,28524,충청북도 청주시 상당구 무심동로 396 (서문동),2000-08-18,127.4848325,36.6359874,,성안약국,30,N,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz,늘푸른약국,81,약국,330000,충북,330102,청주흥덕구,오송읍,28169,충청북도 청주시 흥덕구 오송읍 서평길 26-3 (오송읍),2001-01-06,127.3186005,36.5863472,오송읍,늘푸른약국,10,N,,N,N,09시00~19시30,09시00~19시30,오송자동차극장앞 sk 주유소 옆 조치원에서 부강 신탄진방향 3km,"[휴진 안내]
일요일 : 전부휴무
공휴일 : 휴무","[점심 시간]
평일 : 12시00~13시시00
토요일 : 12시00~13시00","[휴진 안내]
일요일 : 전부휴무
공휴일 : 휴무

[점심 시간]
평일 : 12시00~13시시00
토요일 : 12시00~13시00",:n:00,:n:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,15:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxNzAyIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,사랑약국,81,약국,340000,충남,340015,홍성군,홍북읍,32265,충청남도 홍성군 홍북읍 청사로 36 104호,2015-09-08,126.6746869,36.6481134,홍북읍,사랑약국,30,N,24시간 개방,N,N,,,하나로마트 하나로마트 정문에서 우측방향 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz,유성약국,81,약국,110000,서울,110008,동작구,노량진동,6927,서울특별시 동작구 등용로14길 65 (노량진동),1991-09-19,126.935118,37.5125099,노량진동,유성약국,,,,N,N,,,유한양행 유한양행 후문 방향 300m,"[휴진 안내]
일요일 : 휴진
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 12시50분~13시50분","[휴진 안내]
일요일 : 휴진
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 12시50분~13시50분",:n:00,:n:59,9:30:00,21:00:59,9:30:00,21:00:59,9:30:00,21:00:59,9:30:00,21:00:59,9:30:00,21:00:59,9:30:00,21:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,백약국,81,약국,250000,대전,250003,대전서구,둔산동,35235,대전광역시 서구 둔산서로 13 1층 (둔산동),2021-11-22,127.3825938,36.3477213,둔산동,백약국,8,N,,N,N,09시00분~19시00분,09시00분~16시00분,유성시외버스터미널 길건너 구암역방향 150m,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,16:00:59,2
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,유명한약국,81,약국,330000,충북,330101,청주상당구,,28192,충청북도 청주시 상당구 낭성면 산성로 698-13 (),2018-06-26,127.5506116,36.6503029,,유명한약국,,,,Y,N,,,도안면소재지에서 3분 음성방향 1.5키로,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",::00,::59,:8:00,:20:59,:8:00,:20:59,:8:00,:20:59,:8:00,:20:59,:8:00,:20:59,:8:00,:20:59,0
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,온누리대청약국,81,약국,330000,충북,330104,청주서원구,,28663,충청북도 청주시 서원구 내수동로 154 (사창동),1988-09-06,127.4642602,36.6341253,,온누리대청약국,,,,N,N,,,구 충청일보사 뒤 사창시장입구  ,"[휴진 안내]
일요일 : 휴진
공휴일 : 휴진","[점심 시간]
평일 : 13시~14시
토요일 : 13시~14시","[휴진 안내]
일요일 : 휴진
공휴일 : 휴진

[점심 시간]
평일 : 13시~14시
토요일 : 13시~14시",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,보금당약국,81,약국,370000,경북,370701,포항남구,,37803,경상북도 포항시 남구 운하로36번길 7 (송도동),2019-04-16,129.376312,36.0282045,송도동,보금당약국,,,,N,N,,,송림종합시장 시장건물 1층코너 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 09시 30분 ~ 21시 00분
토요일 : 09시 30분 ~ 21시 00분","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 09시 30분 ~ 21시 00분
토요일 : 09시 30분 ~ 21시 00분",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,일신약국,81,약국,230000,대구,230006,대구중구,,41923,대구광역시 중구 달성로 99 (달성동),1967-12-12,128.5819494,35.8739478,달성동,일신약국,,,,N,N,,,중구 보건소 정문에서 왼쪽 200m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,건천제일약국,81,약국,370000,경북,370100,경주시,건천읍,38178,경상북도 경주시 건천읍 내서로 1116 (건천읍),2003-03-28,129.1032644,35.8493126,건천읍,건천제일약국,,,"인근 농협이나 읍사무소 주차가능, 약국앞 잠시 주차가능",N,N,08시 30분~20시 30분,08시 30분~17시 00분,건천 사거리 농협 맞은편 농협 신호등 맞은편 10미터,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,17:00:59,2
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz,제중당약국,81,약국,330000,충북,330001,괴산군,괴산읍,28030,충청북도 괴산군 괴산읍 읍내로9길 4 (괴산읍),2005-12-01,127.794135,36.8088805,괴산읍,제중당약국,,,,N,N,,,괴산군시외버스터미널 길 건너 맞은 편 30미터,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:13:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,19:30:59,9:00:00,16:00:59,0
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,세계로약국,81,약국,310000,경기,312400,안성시,,17519,경기도 안성시 죽산면 죽주로 283 106호 (훼밀리타운),2010-08-31,127.4263593,37.0763766,,세계로약국,10,N,,N,N,,,"죽산터미널 삼죽방향, 터미널에서 나와서 왼쪽방향 약150미터","[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,신태평양약국,81,약국,330000,충북,330200,충주시,연수동,27347,충청북도 충주시 번영대로 121 (연수동),1987-06-27,127.9312826,36.9874607,연수동,신태평양약국,10,N,,N,N,,,연수동 세원아파트 맞은편 정문 맞은편 20m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:22:59,8:00:00,22:00:59,8:00:00,22:00:59,8:00:00,22:00:59,8:00:00,22:00:59,8:00:00,22:00:59,8:00:00,22:00:59,0
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjODEjJDEjJDIjJDgz,온약국,81,약국,230000,대구,230004,대구서구,,41787,대구광역시 서구 문화로 282 1층 (평리동),2018-09-03,128.5635043,35.8756094,평리동,온약국,7,N,,N,N,,,다산금류2차아파트 옆문입구  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,새일신약국,81,약국,330000,충북,330102,청주흥덕구,복대동,28420,충청북도 청주시 흥덕구 증안로 58 (복대동),2016-01-01,127.4297681,36.6363125,복대동,새일신약국,3,N,,N,N,,,대소신협 왼편 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz,하나약국,81,약국,310000,경기,312400,안성시,공도읍,17562,경기도 안성시 공도읍 승두길 43-1 (공도읍),2011-11-21,127.1711975,36.9990261,공도읍,하나약국,2,N,임시주차만 가능,N,N,,,공도보건소 보건소 정문에서 좌측 30m,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,18:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,보인당약국,81,약국,310000,경기,310100,광명시,철산동,14232,"경기도 광명시 모세로 40 (철산동, 마동종합상가 127호)",1986-09-29,126.8695703,37.4805919,철산동,보인당약국,30,N,,N,N,9시30분 ~21시30분,9시30분~21시,"13단지 신한은행, 롯데마트상가 ( 7호선 4번출구 13단지 방향)  느릿느릿 걸어 10분","[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:30:00,21:30:59,9:30:00,21:30:59,9:30:00,21:30:59,9:30:00,21:30:59,9:30:00,21:30:59,9:30:00,21:00:59,2
JDQ4MTYyMiM4MSMkMSMkOCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,조약국,81,약국,390000,제주,390100,서귀포시,,63585,제주특별자치도 서귀포시 중앙로 108 (동홍동),2018-08-16,126.5611145,33.2542445,동,조약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진(경우에따라영업)","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진(경우에따라영업)

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,13:00:59,2
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE0ODEjNzEjJDEjJDgjJDgz,북면소망약국,81,약국,370000,경북,370019,울진군,북면,36305,경상북도 울진군 북면 장터길 102 (북면),2002-10-29,129.3751218,37.1036521,북면,북면소망약국,50,N,,N,N,,,  ,"[휴진 안내]
일요일 : 휴무 단 장날 (1,6일) 일요일은 13:00까지근무
공휴일 : 휴무","[점심 시간]
평일 : 13:00~14:00
토요일 : 없음","[휴진 안내]
일요일 : 휴무 단 장날 (1,6일) 일요일은 13:00까지근무
공휴일 : 휴무

[점심 시간]
평일 : 13:00~14:00
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,대영약국,81,약국,310000,경기,311101,안산단원구,초지동,15453,"경기도 안산시 단원구 초지동로 7 103호 (초지동, 한남스포랜드)",2008-05-02,126.8162134,37.3043264,초지동,대영약국,,,,N,N,09시00분~22시00분,09시00분~18시00분,  ,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,당진약국,81,약국,340000,충남,340900,당진시,읍내동,31777,충청남도 당진시 당진중앙2로 96 (읍내동),1976-11-13,126.6303801,36.8936304,읍내동,당진약국,,,,N,N,,,구터미널 로터리  ,"[휴진 안내]
일요일 : 둘째, 넷째 휴무
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 둘째, 넷째 휴무
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:10:00,:18:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,18:00:59,0
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,성서약국,81,약국,230000,대구,230007,대구달서구,,42702,대구광역시 달서구 달구벌대로 1158 1층 (신당동),2019-04-05,128.4939686,35.8511093,신당동,성서약국,,,,N,N,,,구)대영학원 대각선 맞은편 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz,건강약국,81,약국,370000,경북,370900,상주시,남성동,37197,경상북도 상주시 상서문로 56 (남성동),2020-02-05,128.1562022,36.414787,남성동,건강약국,,,,N,N,,,중앙시장 옆 사거리 방향 50m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:10:00,:12:59,8:20:00,19:00:59,8:20:00,19:00:59,8:20:00,19:00:59,8:20:00,19:00:59,8:20:00,19:00:59,8:20:00,16:00:59,0
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDQjJDgz,그린약국,81,약국,380000,경남,381100,양산시,삼호동,50529,"경상남도 양산시 삼호1길 34 1층 (삼호동, 롯데마트)",2011-01-10,129.1669783,35.4125921,삼호동,그린약국,,,,N,N,,,롯데마트내 위치  ,"[휴진 안내]
일요일 : 없음
공휴일 : 추석,구정 당일","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 추석,구정 당일

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,보건약국,81,약국,330000,충북,330300,제천시,,27152,충청북도 제천시 의림대로 236 (청전동),2011-05-30,128.2147315,37.1482809,청전동,보건약국,,,,N,N,,,제천시 보건소 보건소 정문입구 우측 20m,"[휴진 안내]
일요일 : 전부 휴무
공휴일 : 전부 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴무
공휴일 : 전부 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,14:00:59,2
